femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-4684-AL,4684,AL,DR,2023-01-15T00:00:00.000Z,2023,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,1,1,2023-01-12T00:00:00.000Z,2023-01-12T00:00:00.000Z,,0,1,119,99119,Sumter (County),23005,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,32cdc3643ac1068623db1f0773d569bfb533a942,86e3f084-e9c8-46bf-98aa-eb2a292e8124,2023,32.59104949,-88.19904039
DR-4684-AL,4684,AL,DR,2023-01-15T00:00:00.000Z,2023,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,1,1,2023-01-12T00:00:00.000Z,2023-01-12T00:00:00.000Z,,0,1,123,99123,Tallapoosa (County),23005,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,d74d878879aca748b48c89c1368f5c63b5f8517b,054893f2-b4fb-4812-8418-e137eceadcea,2023,32.86280802,-85.79746538
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,3,99003,Alpine (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,aa71453f0c2d523933313c10e210415c76e40e4b,eb353f73-d234-44bf-b077-73e8aae95125,2023,38.59721624,-119.8206263
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,7,99007,Butte (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,2d3cc737c3dec1d62b30f4edc33c6edc29f19e49,124b1d33-1260-49a6-9380-6fc9027889cf,2023,39.66681952,-121.6008508
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,11,99011,Colusa (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,5195d8cd3ed7a47f8cabb3a864b60fe61b71e1c0,c7b8d709-c735-40c3-bae6-0f1b038b05d3,2023,39.17719198,-122.2363987
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,15,99015,Del Norte (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,f00b0b866119b561ebb6220838d265419db6fcf1,302983c6-f24a-4594-96d4-aa5181ffbcdd,2023,41.74323775,-123.8971513
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,17,99017,El Dorado (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,2c4d58ea877f6c30bcca86c179fb27020dcfe2d8,d5ca331b-5ed5-4cfd-8254-5fb1469ea31b,2023,38.77888901,-120.5247066
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,19,99019,Fresno (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,a945d7ee8e3a39b75e627a108b4297c21a643e98,1b6b665e-975a-4d17-a700-719ae9d2e465,2023,36.75807672,-119.6506833
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,21,99021,Glenn (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,2f06c4705f50b37c9edf20b1f6ec10005c561919,e8d9dc48-2e00-4e37-958e-3b3844628aec,2023,39.59788378,-122.3921982
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,23,99023,Humboldt (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,d22310593e0da5efd86a6ec03f64af7262c26b0b,57d3358e-6d4d-46d1-a528-56a293c08614,2023,40.69940115,-123.8755258
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,27,99027,Inyo (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,91b1894e76c859107ba3596e95f26e0000a25c31,f74cf098-aa09-4231-84ff-f9d4875f9157,2023,36.51173415,-117.4113187
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,4df97569b01e4eb1f9a586f1750f16e4cf59c51a,5e1c1544-ad48-4e4f-95b0-2bae312b48be,2023,34.32134579,-118.224703
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,39,99039,Madera (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,0b39477cfbc27649f2d6a53698c428c643af8acb,0a90e5e1-e934-4ab8-90cd-5e466e1e4ad7,2023,37.21825802,-119.7624357
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,41,99041,Marin (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,3686bdd539e635073d8574a86fea5b9a9e553703,d1e0575f-eaff-4aca-862e-92471e02f196,2023,38.07351203,-122.7234103
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,43,99043,Mariposa (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,438aeb8b6a3fae9b69a9cf50205ec8b5467912e0,31954c85-d15e-4302-9b37-b376b67af750,2023,37.58143472,-119.9053183
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,55,99055,Napa (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,59b0fd9710399d841110644bbf5ca4162e4d60c6,b83c0af3-8dc5-4047-bd69-da55cd2ec2c6,2023,38.5065458,-122.3306328
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,57,99057,Nevada (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,27cf48af4aadb016aab41148449f99ac577e34b0,2de6da79-a763-4004-a06c-fb2e7e27266c,2023,39.30150048,-120.7682923
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,61,99061,Placer (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,84f6b940a73bbfe0420e86adf2ded4d24b2235f6,03c2d3ef-4f16-47a2-b4c3-55ac272feaec,2023,39.06347097,-120.717846
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,69,99069,San Benito (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,5e57235a42270a1bae05f6b10a938447b4a95fc4,9b2904ee-b1ce-4ecc-9c97-00dc4fb3cb01,2023,36.60559815,-121.0752215
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,73,99073,San Diego (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,eb0660d1c3929144b4282f46fa8a7f6cc2e958a9,efb02ce4-7c4d-41dd-a9ff-95c499cbd588,2023,33.03386576,-116.7353982
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,75,99075,San Francisco (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,3175d8256beda8127ca8b69451f910d9188bae89,1b48cd24-bee5-4332-9c97-cc87ebd02b6c,2023,37.75668116,-122.4396708
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,93,99093,Siskiyou (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,e16e48c8246218b953c500e97f273060ff656a89,7085b3f4-2185-404b-8ac8-54de745fff51,2023,41.59272613,-122.5405164
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,95,99095,Solano (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,26d04fa6478dc20e3fd115badd7288100ade482e,bd040dc7-bae2-421b-b263-8dc31faea148,2023,38.27025048,-121.9331593
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,97,99097,Sonoma (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,680fa889e1fba08c17edccb9297101c10ea8c536,a70090e8-9c35-48b2-a6a0-6d1d7776d43b,2023,38.52842052,-122.8872965
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,99,99099,Stanislaus (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,c049ea4e359952f8121a4e8321239ecced7fd4ba,39c010bd-c76c-4590-b086-00e6ce555c80,2023,37.55851635,-120.9979524
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,101,99101,Sutter (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,5672accc00db57bf01c1703b800d79193388ab78,e51cc142-7763-4950-9740-fecbd62f50cc,2023,39.03464654,-121.6946189
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,103,99103,Tehama (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,f4a501effc396fb8810d8a6ac93bef0e8b7779b7,cbb6d65f-4ce5-4a3d-9457-b5b7b4333968,2023,40.12559985,-122.2338547
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,105,99105,Trinity (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,dd23f2a06471c864d3c6431f1c76ed12eeb1e5bb,ef6afa59-468e-4b78-b4fc-c9deb8591b0e,2023,40.65059444,-123.1126773
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,107,99107,Tulare (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,c6850688b66c7f92d1e9eda915a1e85ee67cfebc,f235791a-abd1-447f-9ddb-013c6fb4c6e9,2023,36.22081997,-118.8004216
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,109,99109,Tuolumne (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,b579b59332dd9e2ff533e4e10e6ac0b4c8dcbe91,01c6de71-b6b5-4391-bd06-940ad2785643,2023,38.02748982,-119.9551317
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,113,99113,Yolo (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,fb46e089325d8615a456655c269fa47f7d39df2d,5a32dfc3-e593-4b38-9fb3-026f577bae8b,2023,38.68648941,-121.9015118
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,1,99001,Alameda (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,21698532878389cd604af7061473e4dfd4279d80,cbdafec9-3dec-4274-82eb-9c2172f2d973,2023,37.64642367,-121.888612
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,5,99005,Amador (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,4823fa903e8127d939f1613bafaa2201c95f30c4,ff9d9411-bfdb-4d68-a9af-76719052ab38,2023,38.44638702,-120.651296
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,9,99009,Calaveras (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,41877ca604f673396c0d9a7b7964ed4e8698dfe3,a79d2822-1ed2-4ba6-b883-6ffd56b59eb4,2023,38.20478056,-120.554132
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,13,99013,Contra Costa (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,c237321ec3bd2e19f3dd326d0a7dcdbee027d1cc,1c37f212-8b76-4f7b-8f67-7e96b2f63c24,2023,37.91933375,-121.9281273
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,45,99045,Mendocino (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,fbb3d02cf328c6261bb200b57ef184cb61befd43,7d8a3b57-f28c-44dc-97da-09ca351a8820,2023,39.44027921,-123.3914743
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,47,99047,Merced (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,127a563630d7417240c26d863b2a9d8730691822,19c20488-3dc0-40ff-aecf-806e7ccec097,2023,37.19189197,-120.7175058
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,53,99053,Monterey (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,6919684bea96742f702b9bb8f8fc8b07c33a9328,7ade17d9-095d-4688-b27d-eb1a2f888148,2023,36.21711865,-121.2387503
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,67,99067,Sacramento (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,5c84e879546f1986731043b8568badaddea9cdc0,3dcbb4d6-3b85-4aca-8aaf-7a337c51f012,2023,38.44881725,-121.3445212
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,77,99077,San Joaquin (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,ef186aeed08efa3198a4a0045796faf45e6a3e7b,28a462c7-8e68-4a91-813c-02f106ed5513,2023,37.9345275,-121.2712102
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,79,99079,San Luis Obispo (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,7d073d6e0a530476b34e9fd5e87e0371b3606921,39a3edad-bb8f-4e6e-aa94-c2534960bff5,2023,35.38707354,-120.4042917
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,81,99081,San Mateo (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,81155deb471407dee47c820f8075327446c428ce,844e8381-f283-4d76-b7c2-65a374d20a06,2023,37.42298018,-122.328899
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,83,99083,Santa Barbara (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,04905a1aae891619c4ff119441d4ff4f72c0c443,9ebe1356-5d2a-4f5b-b6c2-910e9793191d,2023,34.67142103,-120.0150919
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,87,99087,Santa Cruz (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,1b386d287cbbf85081aea516c57594ed81bf02fe,40290e99-daed-47f1-8129-db5b578f630d,2023,37.0561908,-122.0017742
DR-4683-CA,4683,CA,DR,2023-01-14T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2022-12-27T00:00:00.000Z,2023-01-31T00:00:00.000Z,,0,6,111,99111,Ventura (County),23004,2023-03-16T00:00:00.000Z,2023-05-22T03:41:22.800Z,32a1a49dd3ebd1820ef786388e40c02cd275521a,f659adc3-e8c0-43a7-bfe2-08fe3c9c3865,2023,34.45474678,-119.0848457
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,9,99009,Clallam (County),22107,,2023-05-22T03:41:22.800Z,c54149042cb7f578990c0cae1abf01b23fe7d451,84b7d6b9-60a9-44c8-a22f-a0f33e375692,2023,48.04911666,-123.9277111
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,29,99029,Island (County),22107,,2023-05-22T03:41:22.800Z,0968f638fb502a38b82d48010e44e5e6a4406267,9402edde-247c-453c-a51e-ab35616b3b68,2023,48.16376089,-122.5493921
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,31,99031,Jefferson (County),22107,,2023-05-22T03:41:22.800Z,aac070badc45e9e847ad0e778e7558e707c45c4e,25480022-ec0b-43b0-869d-2fe4c24e5677,2023,47.7490129,-123.5935915
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,41,99041,Lewis (County),22107,,2023-05-22T03:41:22.800Z,60bee15bbc8af3be1d280b4de8a85bcfc3732cda,9a335790-d023-484e-969b-3ff1bb4c07ff,2023,46.57770709,-122.3933441
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,47,99047,Okanogan (County),22107,,2023-05-22T03:41:22.800Z,becac0fff626143b4985a8271b74eebb6c4fd6fc,6296b175-eaf5-4d44-ad93-1a131e8e990a,2023,48.54862984,-119.7406032
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,57,99057,Skagit (County),22107,,2023-05-22T03:41:22.800Z,77f44ec15ea6698c561a96ca4adaba83d45df587,c759f5f2-7f76-408f-876d-7743a078f746,2023,48.47967845,-121.7319234
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,59,99059,Skamania (County),22107,,2023-05-22T03:41:22.800Z,bcefe8db057ae7bb38ff6d53484f92008341d135,e514aab7-7463-4233-9e29-c922b8adf850,2023,46.02280969,-121.9148915
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,61,99061,Snohomish (County),22107,,2023-05-22T03:41:22.800Z,5eb1e50675057104787b04e7f438379f8f8deca7,810e0270-bbec-4557-a179-b77f0dd5445f,2023,48.04772437,-121.6977603
DR-4682-WA,4682,WA,DR,2023-01-12T00:00:00.000Z,2023,Severe Storm,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2022-11-03T00:00:00.000Z,2022-11-08T00:00:00.000Z,,0,53,69,99069,Wahkiakum (County),22107,,2023-05-22T03:41:22.800Z,8eef664b96938f8adf4c19585cc75aec56cb4189,904cbc07-7c59-477f-8f04-8b5cec3327a4,2023,46.292422,-123.4247601
FM-5476-HI,5476,HI,FM,2023-08-09T00:00:00.000Z,2023,Fire,UPCOUNTRY FIRE,0,0,1,1,2023-08-09T00:00:00.000Z,,,0,15,9,99009,Maui (County),23089,,2023-08-10T15:21:22.258Z,444f32fca7280080b4efd44492c81a153b54ee2a,60804cd8-315e-4d47-b460-33b4edbc58c8,2023,20.86402572,-156.5692176
